campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label,curve_k,curve_alpha,curve_beta
CMP_01495,Brand_551,D2C,EU,Instagram,INF_3979,@creator_76882,Travel,Mega,1775185,1,Conversions,529194,11541,2891,4343,0.0088,0.0184,76726,1411,1262,2373.84,3350079.01,1093488.03,435750.44,307537.24,1836775.7,3470.89,23.94,1301.75,1.82,0.82,0,2.952,1.385,0.384
CMP_01496,Brand_852,Tech,India,Instagram,INF_6234,@creator_56063,Fitness,Macro,204182,5,Conversions,451657,1873,490,699,0.0177,0.0261,16689,436,324,3318.34,1447589.41,515976.8,107823.4,69378.47,693178.67,1534.75,41.54,1589.86,2.09,1.09,0,3.476,1.304,0.445
CMP_01497,Brand_990,Beauty,EU,TikTok,INF_9643,@creator_25773,Family,Macro,118399,4,Awareness,184376,1364,364,501,0.0329,0.0144,45621,658,438,2313.46,1523564.23,731856.96,110905.0,120605.31,963367.27,5225.01,21.12,1464.08,1.58,0.58,0,4.082,1.24,0.966
CMP_01498,Brand_318,Fitness,India,TikTok,INF_1926,@creator_79141,Tech,Nano,3331,5,Traffic,3766,57,22,7,0.0289,0.0556,1187,66,51,1236.57,82727.4,28457.67,8768.95,4528.39,41755.01,11087.36,35.18,632.65,1.98,0.98,0,4.841,1.279,0.895
CMP_01499,Brand_100,Food,India,YouTube,INF_7652,@creator_22151,Food,Micro,13828,4,Awareness,26651,88,41,20,0.021,0.0185,19788,367,235,1309.05,480915.93,152877.66,63413.32,28847.01,245137.99,9198.08,12.39,667.95,1.96,0.96,0,2.991,1.146,0.51
CMP_01500,Brand_790,D2C,EU,YouTube,INF_3505,@creator_54774,Tech,Macro,432217,5,Traffic,391176,878,228,344,0.043,0.0461,18635,860,617,1314.54,1131699.86,453363.56,170527.76,88899.29,712790.61,1822.17,38.25,828.83,1.59,0.59,0,3.41,1.247,0.834
CMP_01501,Brand_369,Fitness,India,Instagram,INF_8260,@creator_49552,Food,Mega,2212376,4,Awareness,2526819,7287,1808,2779,0.0205,0.0689,12501,861,700,2013.23,1735341.08,1028292.31,246218.67,131025.29,1405536.28,556.25,112.43,1632.45,1.23,0.23,0,3.83,1.337,0.804
CMP_01502,Brand_976,Fitness,US,Instagram,INF_7772,@creator_61903,Travel,Macro,554422,3,Conversions,724452,713,193,275,0.025,0.0256,49879,1276,930,519.44,662811.57,325615.94,91123.59,63039.17,479778.7,662.26,9.62,376.0,1.38,0.38,0,2.673,1.352,0.857
CMP_01503,Brand_473,D2C,MENA,YouTube,INF_5304,@creator_66948,Family,Nano,1200,1,Conversions,354,74,0,9,0.0396,0.0146,687,10,8,1888.89,20583.93,16674.94,3889.37,3020.33,23584.64,66623.27,34.33,2358.46,0.87,-0.13,0,3.018,1.325,0.386
CMP_01504,Brand_824,Tech,SEA,YouTube,INF_5849,@creator_48818,Fitness,Macro,189644,2,Traffic,82023,913,206,342,0.0213,0.0299,5855,175,140,2016.45,353427.19,337778.0,117079.32,90592.25,545449.57,6649.96,93.16,3116.85,0.65,-0.35,0,1.507,1.307,0.943
CMP_01505,Brand_834,Fitness,SEA,Instagram,INF_9271,@creator_39475,Fitness,Micro,12444,4,Traffic,15839,153,28,41,0.0109,0.0213,4919,105,66,1405.5,148803.27,101815.55,16396.91,10270.54,128483.0,8111.81,26.12,1223.65,1.16,0.16,0,1.385,1.066,0.637
CMP_01506,Brand_628,Beauty,US,YouTube,INF_5890,@creator_78698,Fitness,Nano,6711,1,Awareness,3240,51,31,15,0.0252,0.0547,512,28,17,1844.79,52970.91,37340.97,11572.96,10317.04,59230.96,18281.16,115.69,2115.39,0.89,-0.11,0,2.897,1.356,0.884
CMP_01507,Brand_750,D2C,India,Instagram,INF_6770,@creator_63489,Food,Mega,3076553,3,App Installs,2500471,13194,3324,5006,0.0222,0.0254,4014,102,77,3485.73,357623.21,1128409.58,343723.52,239515.12,1711648.21,684.53,426.42,16780.86,0.21,-0.79,0,1.275,1.103,0.996
CMP_01508,Brand_215,Food,India,YouTube,INF_7492,@creator_47305,Food,Nano,3082,2,Traffic,1591,0,2,8,0.0457,0.0417,1702,71,61,1406.4,100311.87,47037.45,14660.9,6572.56,68270.91,42910.69,40.11,961.56,1.47,0.47,0,4.122,1.322,0.97
CMP_01509,Brand_633,Tech,India,TikTok,INF_8925,@creator_79544,Other,Nano,2829,2,Conversions,1862,95,5,0,0.0236,0.0274,2805,77,47,2525.59,196774.99,46983.1,19690.82,11570.54,78244.46,42021.73,27.89,1016.16,2.51,1.51,0,4.901,1.212,0.806
CMP_01510,Brand_176,Tech,India,Instagram,INF_2522,@creator_91445,Tech,Micro,51990,2,Traffic,41172,752,194,269,0.0226,0.0387,18141,703,507,1228.52,863673.25,186818.76,69462.09,41199.88,297480.73,7225.32,16.4,423.16,2.9,1.9,0,4.07,1.089,0.881
CMP_01511,Brand_643,Tech,SEA,YouTube,INF_2554,@creator_66531,Tech,Macro,333771,5,Traffic,455675,1415,352,527,0.0388,0.0161,52004,838,640,1531.29,1284106.69,446869.09,140565.98,116354.37,703789.44,1544.5,13.53,839.84,1.82,0.82,0,4.356,1.304,0.967
CMP_01512,Brand_653,Gaming,India,TikTok,INF_1523,@creator_52131,Other,Micro,45619,2,Traffic,38635,800,202,293,0.0232,0.0442,1176,52,36,1344.06,70919.87,53976.57,21685.91,9928.99,85591.47,2215.39,72.78,1645.99,0.83,-0.17,0,1.504,1.193,0.448
CMP_01513,Brand_546,Tech,EU,YouTube,INF_3847,@creator_60942,Other,Nano,3501,2,Traffic,1150,28,0,0,0.0185,0.0252,4724,119,83,1572.97,187567.62,47487.6,21948.5,6494.18,75930.27,66026.32,16.07,638.07,2.47,1.47,0,3.956,1.196,0.395
CMP_01514,Brand_854,D2C,US,Instagram,INF_7761,@creator_34358,Fitness,Micro,25869,2,Conversions,9188,35,14,15,0.014,0.0206,7852,162,138,1889.73,307711.91,86325.59,16361.51,11988.32,114675.42,12481.0,14.6,707.87,2.68,1.68,0,3.754,1.133,0.42
CMP_01515,Brand_822,Tech,EU,TikTok,INF_8922,@creator_64006,Travel,Micro,75443,2,Conversions,62958,629,193,220,0.0115,0.0335,10295,345,255,2303.83,796916.86,207304.79,51957.98,38644.06,297906.84,4731.83,28.94,863.5,2.68,1.68,0,3.64,1.116,0.379
CMP_01516,Brand_829,Beauty,US,TikTok,INF_5633,@creator_67076,Fashion,Micro,38031,1,Traffic,10940,143,47,72,0.0201,0.0176,12890,227,151,2355.63,535959.43,132247.46,58503.45,26468.91,217219.82,19855.56,16.85,956.92,2.47,1.47,0,4.556,1.25,0.433
CMP_01517,Brand_184,Tech,US,Instagram,INF_1290,@creator_10597,Travel,Micro,15221,3,Conversions,19004,192,54,82,0.0243,0.0421,2352,99,63,1354.78,134576.64,74585.96,13707.89,5333.64,93627.49,4926.73,39.81,945.73,1.44,0.44,0,1.857,1.104,0.371
CMP_01518,Brand_485,Fintech,SEA,YouTube,INF_4962,@creator_93843,Tech,Nano,7924,5,Conversions,8734,52,4,5,0.0074,0.0117,1199,14,8,2479.87,35199.48,34990.53,9697.38,5069.82,49757.72,5697.01,41.5,3554.12,0.71,-0.29,0,1.427,1.196,0.99
CMP_01519,Brand_265,Gaming,India,Instagram,INF_6559,@creator_87203,Food,Micro,25811,2,Traffic,23737,364,78,97,0.0249,0.0081,15358,124,104,1558.61,194468.0,181914.06,46559.53,37365.2,265838.79,11199.34,17.31,2143.86,0.73,-0.27,0,1.574,1.303,0.788
CMP_01520,Brand_404,Fashion,MENA,YouTube,INF_2833,@creator_15384,Beauty,Macro,384419,3,Traffic,237154,526,126,224,0.014,0.0451,4209,190,122,3038.0,578589.9,334451.65,122322.05,82980.83,539754.53,2275.97,128.24,2840.81,1.07,0.07,0,1.554,1.139,0.408
CMP_01521,Brand_854,Fintech,India,Instagram,INF_1751,@creator_24491,Tech,Nano,1159,1,Awareness,175,0,3,18,0.003,0.0199,601,12,8,1953.23,23525.7,21628.55,6686.31,2770.3,31085.16,177629.47,51.72,2590.43,0.76,-0.24,0,1.284,1.164,0.429
CMP_01522,Brand_947,Tech,EU,Instagram,INF_7019,@creator_64839,Travel,Nano,2358,1,Awareness,1168,0,0,47,0.0273,0.0191,783,15,11,2068.53,32098.18,28552.5,6247.44,3366.52,38166.46,32676.77,48.74,2544.43,0.84,-0.16,0,2.094,1.27,0.468
CMP_01523,Brand_684,Fitness,India,Instagram,INF_4451,@creator_52957,Other,Macro,744530,2,Traffic,643992,8545,2150,3180,0.025,0.0171,42961,733,540,2528.49,1854782.97,616982.53,213864.74,94127.37,924974.65,1436.31,21.53,1261.9,2.01,1.01,0,4.614,1.393,0.985
CMP_01524,Brand_261,Fintech,India,Instagram,INF_7241,@creator_42688,Food,Mega,2711690,3,Conversions,2525288,8818,2175,3265,0.0071,0.034,26396,897,576,1151.25,1033309.38,1554393.55,268972.99,148358.93,1971725.47,780.79,74.7,2198.13,0.52,-0.48,0,1.142,1.316,0.532
CMP_01525,Brand_721,Beauty,US,Instagram,INF_5775,@creator_41327,Family,Micro,14370,5,Traffic,35223,247,45,42,0.0208,0.0247,4297,106,89,2469.16,263522.42,76089.44,34501.95,17291.2,127882.58,3630.66,29.76,1206.44,2.06,1.06,0,4.423,1.364,0.385
CMP_01526,Brand_434,Tech,India,TikTok,INF_5464,@creator_70118,Tech,Micro,12808,4,Awareness,7866,29,12,9,0.0104,0.041,2172,89,70,2223.42,197963.69,172232.51,37391.32,50525.17,260149.0,33072.59,119.77,2923.02,0.76,-0.24,0,1.066,1.109,0.627
CMP_01527,Brand_116,D2C,India,Instagram,INF_3200,@creator_40623,Beauty,Macro,837043,4,Conversions,894180,2860,724,1024,0.003,0.0348,17814,620,416,1733.05,1076085.44,753003.41,258692.3,95128.12,1106823.83,1237.81,62.13,1785.2,0.97,-0.03,0,2.112,1.201,0.823
CMP_01528,Brand_820,Food,MENA,Instagram,INF_6621,@creator_41825,Fitness,Mega,1016655,5,Traffic,839363,4585,1164,1760,0.0154,0.0388,42406,1646,1218,1899.46,3127168.66,1858375.37,340958.88,499035.34,2698369.59,3214.78,63.63,1639.35,1.16,0.16,0,3.82,1.109,0.473
CMP_01529,Brand_587,Beauty,India,Instagram,INF_5886,@creator_37154,Other,Nano,4037,1,Awareness,1950,70,3,23,0.0155,0.0146,273,4,3,2856.3,11616.62,24652.4,7912.62,4138.97,36703.99,18822.56,134.45,9176.0,0.32,-0.68,0,1.226,1.391,0.598
CMP_01530,Brand_495,Gaming,India,Instagram,INF_7547,@creator_97433,Fitness,Nano,7320,3,Traffic,6255,0,4,0,0.0333,0.0216,2541,55,38,1978.68,110429.97,46578.67,19877.2,14252.26,80708.13,12902.98,31.76,1467.42,1.37,0.37,0,3.746,1.399,0.535
CMP_01531,Brand_484,D2C,India,Instagram,INF_3336,@creator_61736,Fashion,Nano,5168,1,Awareness,1485,14,0,0,0.0064,0.0292,1437,42,35,2539.7,108233.31,31292.69,12059.68,7177.47,50529.85,34026.83,35.16,1203.09,2.14,1.14,0,4.49,1.284,0.385
CMP_01532,Brand_101,Food,SEA,TikTok,INF_3572,@creator_32289,Tech,Micro,28341,4,Traffic,54507,28,23,44,0.003,0.0317,7819,248,183,1898.47,471767.11,127149.66,53741.98,37559.2,218450.84,4007.76,27.94,880.85,2.16,1.16,0,2.64,1.075,0.764
CMP_01533,Brand_597,Tech,India,TikTok,INF_3398,@creator_99115,Beauty,Nano,7089,1,Conversions,3283,85,40,24,0.0055,0.0224,267,6,4,2019.7,12594.65,26696.98,10133.32,2156.3,38986.6,11875.3,146.02,6497.77,0.32,-0.68,0,1.06,1.338,0.571
CMP_01534,Brand_636,Fashion,India,YouTube,INF_7322,@creator_69400,Fashion,Mega,1620300,5,Awareness,2410756,6386,1585,2359,0.0162,0.005,186400,932,794,1384.49,1291658.09,1645820.53,660419.8,335179.3,2641419.63,1095.68,14.17,2834.14,0.49,-0.51,0,2.358,1.165,0.634
CMP_01535,Brand_845,Fashion,US,TikTok,INF_3924,@creator_99689,Other,Micro,43241,5,Awareness,45138,247,53,85,0.0161,0.0137,12640,173,121,1710.45,297317.63,99043.43,37238.08,24698.57,160980.08,3566.4,12.74,930.52,1.85,0.85,0,3.417,1.296,0.646
CMP_01536,Brand_659,Fashion,India,Instagram,INF_7315,@creator_79213,Other,Macro,858904,2,Conversions,292038,2611,679,989,0.0339,0.0229,46424,1064,803,1585.19,1686973.22,550238.85,193624.22,142254.16,886117.24,3034.25,19.09,832.82,1.9,0.9,0,4.172,1.292,0.791
CMP_01537,Brand_249,Fintech,India,YouTube,INF_9521,@creator_99220,Fitness,Macro,773884,2,Conversions,400543,2971,760,1124,0.0258,0.0395,21999,868,590,1562.96,1358149.06,251352.22,91181.75,46014.66,388548.64,970.05,17.66,447.64,3.5,2.5,1,4.636,1.172,0.587
CMP_01538,Brand_398,Beauty,SEA,YouTube,INF_3613,@creator_87942,Fitness,Micro,59155,3,Traffic,72680,170,41,60,0.0076,0.0432,1204,52,42,2933.63,153309.34,74954.02,22556.04,14168.22,111678.28,1536.58,92.76,2147.66,1.37,0.37,0,2.469,1.223,0.599
CMP_01539,Brand_580,Tech,US,Instagram,INF_7796,@creator_89850,Travel,Macro,281797,5,Conversions,588579,2106,524,751,0.003,0.0484,10076,488,398,1308.79,639450.67,269304.57,90827.75,57389.46,417521.78,709.37,41.44,855.58,1.53,0.53,0,2.22,1.151,0.701
CMP_01540,Brand_399,Fitness,India,Instagram,INF_8488,@creator_71863,Tech,Micro,73077,1,Awareness,26969,746,189,269,0.0178,0.0424,11306,479,347,966.06,462757.66,192170.92,28965.93,39123.53,260260.37,9650.35,23.02,543.34,1.78,0.78,0,2.882,1.146,0.979
CMP_01541,Brand_613,D2C,MENA,Instagram,INF_6485,@creator_56943,Beauty,Micro,61652,5,Awareness,98759,515,146,172,0.0175,0.0221,17941,397,325,1186.25,472043.76,92583.93,21583.65,14451.18,128618.76,1302.35,7.17,323.98,3.67,2.67,1,4.767,1.104,0.572
CMP_01542,Brand_864,Fitness,SEA,Instagram,INF_9298,@creator_16599,Family,Macro,143550,5,Awareness,261582,990,238,365,0.0136,0.0444,30957,1373,1114,851.25,1169117.01,288713.6,53821.99,65421.4,407956.98,1559.58,13.18,297.13,2.87,1.87,0,3.84,1.055,0.786
CMP_01543,Brand_486,D2C,SEA,TikTok,INF_6552,@creator_79412,Fashion,Micro,68729,2,Awareness,32919,684,207,314,0.0289,0.0318,1039,33,20,3447.04,114564.83,79893.68,22334.97,8930.32,111158.97,3376.74,106.99,3368.45,1.03,0.03,0,1.529,1.155,0.899
CMP_01544,Brand_372,Fashion,EU,Instagram,INF_4298,@creator_87126,Travel,Micro,17889,5,Conversions,21190,19,11,26,0.0178,0.032,5413,173,137,2234.2,387398.87,193635.68,48458.26,47574.27,289668.21,13670.04,53.51,1674.38,1.34,0.34,0,1.745,1.143,0.396
CMP_01545,Brand_660,Beauty,MENA,YouTube,INF_5289,@creator_72373,Fitness,Macro,317497,4,Conversions,370493,872,207,313,0.0087,0.008,10433,83,56,2359.51,196982.86,222037.63,79555.25,35223.76,336816.64,909.1,32.28,4058.03,0.58,-0.42,0,1.071,1.351,0.709
CMP_01546,Brand_451,Tech,India,Instagram,INF_2542,@creator_26215,Food,Macro,635291,3,Awareness,657129,3635,903,1350,0.0248,0.0207,7736,160,132,2846.45,457786.27,206634.13,35262.63,39913.86,281810.61,428.85,36.43,1761.32,1.62,0.62,0,2.384,1.06,0.623
CMP_01547,Brand_444,Food,US,Instagram,INF_5439,@creator_97587,Fashion,Macro,352309,5,Awareness,466142,2109,553,813,0.0326,0.0635,6487,412,329,1164.07,479633.76,465751.39,180649.76,89132.74,735533.89,1577.92,113.39,1785.28,0.65,-0.35,0,1.17,1.112,0.872
CMP_01548,Brand_101,Fitness,MENA,Instagram,INF_4307,@creator_65018,Fitness,Micro,15345,2,Conversions,13065,109,18,53,0.0249,0.0166,12688,211,181,1562.69,330708.73,82667.84,21001.63,19977.99,123647.47,9464.02,9.75,586.01,2.67,1.67,0,3.569,1.15,0.628
CMP_01549,Brand_320,Food,US,YouTube,INF_9113,@creator_35877,Family,Nano,1698,5,Conversions,2776,0,7,17,0.0153,0.0523,5218,273,224,1041.77,284782.17,43350.26,13229.15,13951.13,70530.54,25407.25,13.52,258.35,4.04,3.04,1,4.792,1.079,0.701
CMP_01550,Brand_709,Beauty,India,Instagram,INF_5431,@creator_67538,Food,Mega,4294072,5,Awareness,6383967,23827,5976,8961,0.0265,0.0379,10960,415,262,3571.55,1483054.94,1383880.58,521379.5,338125.6,2243385.68,351.41,204.69,5405.75,0.66,-0.34,0,3.007,1.262,0.771
CMP_01551,Brand_668,D2C,US,YouTube,INF_8484,@creator_25823,Food,Macro,316194,3,Awareness,178921,318,89,147,0.0131,0.0443,3925,174,116,2321.19,404674.09,250072.56,39777.87,71616.75,361467.19,2020.26,92.09,2077.4,1.12,0.12,0,2.433,1.385,0.841
CMP_01552,Brand_805,Fashion,MENA,TikTok,INF_7923,@creator_91899,Beauty,Nano,1432,1,Conversions,438,0,13,0,0.003,0.0304,1346,41,33,3316.17,137216.07,40232.78,14022.53,11872.89,66128.2,150977.62,49.13,1612.88,2.08,1.08,0,3.916,1.196,0.823
CMP_01553,Brand_715,Fashion,India,Instagram,INF_5917,@creator_97165,Beauty,Macro,375653,2,Awareness,233311,2122,525,809,0.0165,0.026,8948,233,209,2829.52,660244.4,411224.67,100490.06,78225.86,589940.59,2528.56,65.93,2531.93,1.12,0.12,0,1.671,1.206,0.54
CMP_01554,Brand_629,Fitness,MENA,Instagram,INF_7571,@creator_82672,Food,Nano,3594,2,Conversions,1575,48,1,5,0.0197,0.03,800,24,18,2280.81,55341.62,36880.62,15078.75,8417.83,60377.19,38334.73,75.47,2515.72,0.92,-0.08,0,1.504,1.174,0.952
CMP_01555,Brand_284,D2C,US,Instagram,INF_1940,@creator_55297,Tech,Nano,9962,3,Traffic,14791,10,0,0,0.0099,0.0285,1296,37,23,923.1,34218.13,29083.95,8413.14,7779.76,45276.85,3061.11,34.94,1223.7,0.76,-0.24,0,1.771,1.263,0.326
CMP_01556,Brand_891,Gaming,India,Instagram,INF_8303,@creator_70079,Family,Nano,1104,3,Conversions,962,13,14,0,0.0263,0.006,31130,188,152,1318.76,248802.57,47452.8,6666.56,12770.81,66890.17,69532.4,2.15,355.8,3.72,2.72,1,4.712,1.092,0.68
CMP_01557,Brand_326,Fintech,MENA,Instagram,INF_6328,@creator_15194,Tech,Nano,6929,1,Awareness,1885,93,9,0,0.0186,0.0506,158,8,6,1871.61,15875.84,20675.26,3077.81,3252.33,27005.4,14326.47,170.92,3375.67,0.59,-0.41,0,2.044,1.378,0.816
CMP_01558,Brand_598,D2C,US,Instagram,INF_3550,@creator_84233,Beauty,Micro,11096,5,Awareness,9467,0,21,0,0.0293,0.0217,6410,139,105,1300.16,181902.01,71508.72,22627.75,10815.53,104951.99,11086.09,16.37,755.05,1.73,0.73,0,4.698,1.296,0.952
CMP_01559,Brand_344,Beauty,EU,Instagram,INF_6315,@creator_19765,Fitness,Micro,84423,2,Conversions,83099,565,116,184,0.0355,0.0136,9132,124,102,3003.6,372532.59,128007.38,37439.84,16118.63,181565.85,2184.93,19.88,1464.24,2.05,1.05,0,3.002,1.302,0.326
CMP_01560,Brand_335,Fitness,India,YouTube,INF_5977,@creator_98624,Other,Micro,32432,5,Conversions,27057,1,18,34,0.0294,0.033,4298,142,94,2158.53,307299.47,191698.16,27729.25,24218.49,243645.9,9004.91,56.69,1715.82,1.26,0.26,0,2.275,1.28,0.614
CMP_01561,Brand_598,Beauty,India,Instagram,INF_6840,@creator_82681,Family,Nano,1037,4,Conversions,852,12,0,0,0.0224,0.0334,599,20,15,2724.67,56160.49,29164.09,6094.35,4881.94,40140.39,47113.13,67.01,2007.02,1.4,0.4,0,2.099,1.111,0.411
CMP_01562,Brand_946,Tech,India,Instagram,INF_1397,@creator_57374,Travel,Nano,2831,2,Awareness,1684,88,6,38,0.0052,0.0214,466,10,8,2931.54,32068.78,19666.26,7254.5,4429.33,31350.09,18616.44,67.27,3135.01,1.02,0.02,0,3.785,1.375,0.576
CMP_01563,Brand_133,Gaming,India,YouTube,INF_2920,@creator_97932,Beauty,Macro,115748,4,Awareness,140967,450,110,175,0.0202,0.0349,19536,681,450,1104.49,752806.79,492604.7,136623.54,132895.78,762124.02,5406.4,39.01,1119.12,0.99,-0.01,0,1.979,1.088,0.951
CMP_01564,Brand_427,Food,MENA,Instagram,INF_2924,@creator_99541,Other,Mega,1145539,2,Awareness,1011891,9367,2345,3545,0.0283,0.0247,18697,461,351,1380.33,636725.75,1534511.78,661379.08,374349.52,2570240.38,2540.04,137.47,5575.36,0.25,-0.75,0,2.811,1.209,0.997
CMP_01565,Brand_514,Gaming,EU,Instagram,INF_9417,@creator_84172,Beauty,Nano,1800,2,Conversions,609,0,0,0,0.0248,0.0405,1606,65,55,1780.38,117352.75,52455.34,13671.29,6619.31,72745.95,119451.47,45.3,1119.17,1.61,0.61,0,3.332,1.266,0.575
CMP_01566,Brand_961,Food,EU,Instagram,INF_4995,@creator_66020,Other,Nano,3950,3,Awareness,4345,45,0,10,0.0273,0.0467,1907,89,61,1197.81,107372.79,42604.77,10074.86,6501.24,59180.86,13620.45,31.03,664.95,1.81,0.81,0,3.42,1.263,0.446
CMP_01567,Brand_652,Fintech,India,Instagram,INF_8390,@creator_92254,Food,Micro,11709,1,Awareness,2734,60,10,12,0.022,0.0168,22095,371,238,1476.09,548149.65,129700.08,35444.09,21823.29,186967.46,68386.05,8.46,503.96,2.93,1.93,0,3.586,1.094,0.774
CMP_01568,Brand_267,D2C,US,YouTube,INF_5158,@creator_89968,Other,Macro,488691,4,Conversions,689737,2522,610,925,0.0181,0.0134,66390,889,645,1845.96,1641245.75,653182.61,257915.62,49627.6,960725.83,1392.89,14.47,1080.68,1.71,0.71,0,2.525,1.106,0.326
CMP_01569,Brand_745,Fashion,MENA,Instagram,INF_4179,@creator_46138,Tech,Micro,69530,1,Conversions,31364,469,105,163,0.0338,0.0468,5495,257,183,1692.8,436349.0,129388.19,39563.74,22156.5,191108.43,6093.24,34.78,743.61,2.28,1.28,0,4.899,1.339,0.833
CMP_01570,Brand_124,Beauty,US,Instagram,INF_9057,@creator_44927,Fitness,Nano,3644,1,Traffic,1625,50,14,0,0.0243,0.035,656,23,16,2226.8,52259.7,24676.14,7238.98,5471.31,37386.43,23007.03,56.99,1625.5,1.4,0.4,0,2.321,1.153,0.794
CMP_01571,Brand_754,Fashion,India,Instagram,INF_2163,@creator_61968,Fashion,Nano,1130,1,Awareness,496,0,0,0,0.0183,0.0491,264,13,9,4011.96,56124.67,33317.56,12002.57,4884.7,50204.83,101219.42,190.17,3861.91,1.12,0.12,0,1.513,1.11,0.378
CMP_01572,Brand_945,Food,US,Instagram,INF_3537,@creator_89014,Family,Nano,5586,1,Awareness,1980,103,28,3,0.005,0.0113,6302,71,51,1191.69,85591.73,50801.11,8819.56,7853.55,67474.21,34077.89,10.71,950.34,1.27,0.27,0,4.186,1.379,0.73
CMP_01573,Brand_357,Fashion,India,YouTube,INF_2610,@creator_23650,Fashion,Micro,47122,4,Awareness,44059,169,9,50,0.036,0.0171,7600,130,111,4201.33,547885.1,218034.1,46450.36,19014.28,283498.75,6434.53,37.3,2180.76,1.93,0.93,0,2.448,1.057,0.625
CMP_01574,Brand_160,D2C,India,Instagram,INF_2751,@creator_43606,Tech,Macro,800937,2,App Installs,336907,4145,1022,1539,0.0187,0.0482,19894,959,831,2284.77,2192485.84,687727.93,124117.25,74933.15,886778.33,2632.12,44.58,924.69,2.47,1.47,0,4.257,1.199,0.474
CMP_01575,Brand_920,D2C,US,YouTube,INF_6695,@creator_16737,Other,Macro,604712,2,Awareness,302055,1939,492,726,0.024,0.0534,5560,297,236,2457.35,729962.63,345855.74,86959.86,33880.92,466696.52,1545.07,83.94,1571.37,1.56,0.56,0,2.716,1.118,0.563
CMP_01576,Brand_666,Beauty,India,Instagram,INF_6927,@creator_71569,Fitness,Micro,33930,1,Traffic,9167,316,93,84,0.0226,0.0496,3470,172,119,1840.12,317014.58,180633.44,68004.89,33837.77,282476.11,30814.45,81.41,1642.3,1.12,0.12,0,1.579,1.076,0.637
CMP_01577,Brand_293,D2C,EU,Instagram,INF_4277,@creator_81491,Fashion,Nano,7461,4,Conversions,9363,29,10,34,0.0303,0.0432,648,28,18,2270.96,65245.07,20164.45,3784.53,4955.88,28904.86,3087.14,44.61,1032.32,2.26,1.26,0,3.193,1.08,0.516
CMP_01578,Brand_372,Gaming,India,YouTube,INF_6190,@creator_51050,Fitness,Nano,7160,4,Awareness,6783,0,16,0,0.003,0.0319,1598,51,32,1854.66,95636.21,26883.43,10715.12,5759.05,43357.6,6392.1,27.13,850.15,2.21,1.21,0,4.656,1.212,0.88
CMP_01579,Brand_677,Food,SEA,Instagram,INF_1143,@creator_95289,Travel,Macro,304180,4,Awareness,545002,530,134,189,0.023,0.0195,66766,1300,953,1546.65,2012095.39,605931.74,116972.8,109022.83,831927.36,1526.47,12.46,639.94,2.42,1.42,0,4.845,1.272,0.751
CMP_01580,Brand_395,Gaming,SEA,TikTok,INF_7320,@creator_57759,Tech,Micro,98985,4,Awareness,112567,649,176,272,0.0249,0.0183,16454,301,217,636.68,191971.52,87317.18,38786.91,13241.86,139345.95,1237.89,8.47,462.94,1.38,0.38,0,2.381,1.163,0.44
CMP_01581,Brand_670,Fintech,India,YouTube,INF_8566,@creator_68491,Fitness,Nano,5266,4,Awareness,7670,59,21,11,0.0273,0.0431,1881,81,69,2075.73,168158.99,57858.34,13921.18,6805.55,78585.08,10245.77,41.78,970.19,2.14,1.14,0,3.047,1.083,0.957
CMP_01582,Brand_414,D2C,India,Instagram,INF_4784,@creator_69167,Fitness,Nano,5054,5,App Installs,4227,91,0,8,0.0096,0.0174,2294,40,27,1268.53,50859.15,25016.76,8797.09,2322.67,36136.53,8548.98,15.75,903.41,1.41,0.41,0,3.642,1.306,0.64
CMP_01583,Brand_779,Fintech,India,Instagram,INF_4925,@creator_57718,Food,Nano,3284,3,Conversions,3285,0,8,19,0.0433,0.0352,2245,79,52,1546.72,123575.53,32703.69,11394.11,2878.11,46975.91,14300.12,20.92,594.63,2.63,1.63,0,3.461,1.081,0.899
CMP_01584,Brand_576,Beauty,MENA,Instagram,INF_6946,@creator_86297,Family,Nano,3945,1,Awareness,1654,17,18,4,0.0142,0.0393,483,19,15,2088.05,41241.16,38920.56,11127.77,5216.33,55264.66,33412.74,114.42,2908.67,0.75,-0.25,0,1.841,1.301,0.371
CMP_01585,Brand_727,D2C,SEA,Instagram,INF_9294,@creator_90881,Other,Nano,2853,5,Conversions,2238,51,5,0,0.0364,0.0218,321,7,5,2559.92,17989.52,25961.99,10148.52,5993.09,42103.61,18813.05,131.16,6014.8,0.43,-0.57,0,1.452,1.374,0.516
CMP_01586,Brand_787,D2C,India,YouTube,INF_8598,@creator_17821,Travel,Macro,196367,4,Awareness,286118,170,52,50,0.0351,0.0259,13845,358,265,2222.31,797751.69,562848.55,206782.82,68934.21,838565.57,2930.84,60.57,2342.36,0.95,-0.05,0,1.496,1.376,0.415
