campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label,curve_k,curve_alpha,curve_beta
CMP_01519,Brand_560,Fitness,India,YouTube,INF_2189,@creator_22767,Food,Macro,941836,5,Traffic,1470136,5141,1286,1922,0.003,0.0494,10490,518,390,1329.35,689305.0,408315.14,126466.79,54035.91,588817.84,400.52,56.13,1136.71,1.17,0.17,0,1.719,1.313,0.973
CMP_01520,Brand_786,Fintech,India,Instagram,INF_2356,@creator_28637,Tech,Micro,17988,1,Awareness,6156,80,8,25,0.0219,0.0247,18415,455,337,1290.25,587179.8,138014.6,56405.66,17263.98,211684.24,34386.65,11.5,465.24,2.77,1.77,0,1.011,1.233,0.384
CMP_01521,Brand_895,Gaming,India,YouTube,INF_2172,@creator_73468,Fashion,Micro,18007,4,Conversions,30455,21,10,26,0.0247,0.0406,4632,188,140,2105.03,396619.51,207559.45,51180.87,44200.59,302940.91,9947.17,65.4,1611.39,1.31,0.31,0,1.138,1.224,0.814
CMP_01522,Brand_587,D2C,US,YouTube,INF_3570,@creator_63633,Food,Nano,1662,5,Conversions,2895,90,1,0,0.0216,0.0203,1868,38,27,2837.37,110188.24,60716.67,14506.96,14932.92,90156.54,31142.16,48.26,2372.54,1.22,0.22,0,1.622,1.289,0.338
CMP_01523,Brand_570,Fitness,India,Instagram,INF_2418,@creator_75170,Fitness,Macro,861528,5,Traffic,1277725,6570,1657,2476,0.0212,0.005,58400,292,200,2154.53,631058.78,264088.44,67378.33,43938.85,375405.62,293.81,6.43,1285.64,1.68,0.68,0,1.215,1.189,0.983
CMP_01524,Brand_327,Fintech,EU,YouTube,INF_8498,@creator_83069,Other,Micro,79906,2,Traffic,44866,144,29,61,0.0252,0.0656,6891,452,306,1087.55,492364.87,158748.18,29370.57,37188.15,225306.91,5021.77,32.7,498.47,2.19,1.19,0,2.377,1.095,0.602
CMP_01525,Brand_318,Tech,SEA,YouTube,INF_8250,@creator_67600,Travel,Macro,746451,1,Awareness,202520,2768,700,1045,0.033,0.0463,19851,920,674,2566.11,2361590.24,555768.97,176942.08,75301.88,808012.93,3989.79,40.7,878.27,2.92,1.92,0,2.669,1.26,0.593
CMP_01526,Brand_846,Fitness,US,Instagram,INF_6588,@creator_22897,Other,Nano,8301,5,Awareness,14329,109,26,12,0.0086,0.036,4113,148,120,1326.6,196816.19,41032.37,16217.66,6512.31,63762.34,4449.88,15.5,430.83,3.09,2.09,1,1.803,1.151,0.357
CMP_01527,Brand_459,Fashion,India,Instagram,INF_1483,@creator_83348,Other,Micro,14804,1,Traffic,6096,121,0,67,0.0217,0.0355,13312,472,329,1529.36,722735.48,138524.2,62785.77,38864.22,240174.18,39398.65,18.04,508.84,3.01,2.01,1,1.598,1.152,0.275
CMP_01528,Brand_303,Tech,US,Instagram,INF_7233,@creator_59726,Tech,Macro,826512,5,Awareness,1676052,2559,654,951,0.0373,0.0284,11259,320,265,3101.8,992586.1,287921.72,94624.32,55242.41,437788.45,261.2,38.88,1368.09,2.27,1.27,0,2.66,1.138,0.796
CMP_01529,Brand_235,Gaming,US,Instagram,INF_5214,@creator_18949,Fashion,Macro,147560,5,Traffic,166477,623,139,227,0.0132,0.0693,21311,1477,1164,1203.34,1777838.35,504583.32,156124.0,76502.43,737209.75,4428.3,34.59,499.13,2.41,1.41,0,1.328,1.264,0.723
CMP_01530,Brand_722,Gaming,US,YouTube,INF_7410,@creator_48786,Tech,Micro,61741,2,Awareness,48963,394,132,134,0.009,0.0306,26950,826,716,650.88,538120.68,167472.04,51561.45,48395.17,267428.66,5461.85,9.92,323.76,2.01,1.01,0,2.52,1.051,0.562
CMP_01531,Brand_606,Beauty,US,TikTok,INF_8300,@creator_67934,Fitness,Macro,199368,4,Awareness,294112,1396,359,549,0.0282,0.0379,36957,1401,941,1930.7,2705257.76,580339.2,136000.74,107161.77,823501.71,2799.96,22.28,587.8,3.29,2.29,1,2.611,1.11,0.711
CMP_01532,Brand_782,Fashion,India,YouTube,INF_4581,@creator_22718,Travel,Micro,33157,2,Awareness,14058,7,27,6,0.0258,0.0329,9062,298,181,1569.11,468123.58,154144.49,46502.78,37182.2,237829.47,16917.73,26.24,798.09,1.97,0.97,0,2.658,1.119,0.433
CMP_01533,Brand_187,Fintech,SEA,Instagram,INF_5037,@creator_89298,Beauty,Nano,1016,3,Traffic,616,3,0,19,0.0287,0.0262,6365,167,111,1073.97,180196.96,41552.64,12969.91,7149.84,61672.39,100117.51,9.69,369.3,2.92,1.92,0,2.583,1.39,1.013
CMP_01534,Brand_773,Fashion,India,Instagram,INF_6259,@creator_62003,Family,Micro,21510,2,Awareness,21344,158,47,82,0.0166,0.0061,69431,427,276,2199.78,940435.09,217319.22,70897.38,52580.08,340796.68,15966.86,4.91,798.12,2.76,1.76,0,2.54,1.15,0.746
CMP_01535,Brand_273,Tech,SEA,YouTube,INF_7369,@creator_53729,Tech,Macro,141699,5,Awareness,185456,549,150,230,0.0269,0.0294,10046,295,255,2736.35,809056.61,371492.5,81396.28,49124.79,502013.57,2706.91,49.97,1701.74,1.61,0.61,0,2.689,1.325,0.472
CMP_01536,Brand_205,Fintech,India,YouTube,INF_3971,@creator_55244,Family,Micro,61807,2,Awareness,30022,46,34,39,0.0234,0.0168,9921,167,127,1698.98,284660.68,88334.21,29256.19,11937.85,129528.25,4314.44,13.06,775.62,2.2,1.2,0,2.37,1.301,0.811
CMP_01537,Brand_644,Beauty,US,Instagram,INF_7069,@creator_58943,Fashion,Macro,425227,2,Awareness,248368,3240,817,1181,0.0179,0.0235,16722,393,326,3521.03,1384106.37,391512.81,108662.65,45232.32,545407.78,2195.97,32.62,1387.81,2.54,1.54,0,2.082,1.374,0.32
CMP_01538,Brand_536,Fashion,US,TikTok,INF_9616,@creator_60180,Beauty,Micro,12008,3,App Installs,14698,239,74,89,0.0201,0.024,14884,357,319,1895.74,678035.47,121643.89,53241.39,27679.49,202564.78,13781.79,13.61,567.41,3.35,2.35,1,2.456,1.31,1.129
CMP_01539,Brand_126,Fitness,SEA,Instagram,INF_9811,@creator_10688,Family,Nano,5904,1,Traffic,1748,21,13,15,0.0301,0.0351,2506,88,60,1115.34,98496.91,17525.78,8026.12,4997.86,30549.76,17476.98,12.19,347.16,3.22,2.22,1,1.47,1.267,0.521
CMP_01540,Brand_198,Fashion,MENA,Instagram,INF_4641,@creator_37265,Fashion,Macro,162627,1,Conversions,26175,245,82,101,0.0081,0.0259,14212,368,296,2255.63,830566.81,258910.44,50256.34,25827.76,334994.55,12798.26,23.57,910.31,2.48,1.48,0,2.158,1.269,0.278
CMP_01541,Brand_338,Fashion,MENA,Instagram,INF_7172,@creator_10542,Fitness,Nano,1350,4,Awareness,1066,30,0,0,0.0176,0.0537,614,33,25,2455.35,82684.13,18078.49,4821.86,2481.1,25381.45,23809.99,41.34,769.13,3.26,2.26,1,2.604,1.104,0.846
CMP_01542,Brand_726,Fashion,EU,Instagram,INF_5387,@creator_99250,Fitness,Micro,11776,3,Awareness,11209,80,41,1,0.031,0.036,4887,176,119,3062.57,540308.28,129765.51,29810.67,27345.88,186922.06,16676.07,38.25,1062.06,2.89,1.89,0,1.643,1.342,0.396
CMP_01543,Brand_445,Fitness,US,Instagram,INF_1398,@creator_87122,Fashion,Nano,6852,3,Traffic,6787,0,24,5,0.0348,0.029,2035,59,41,1850.25,110905.11,27791.32,9452.73,6908.98,44153.03,6505.53,21.7,748.36,2.51,1.51,0,1.299,1.097,0.35
CMP_01544,Brand_160,Food,US,TikTok,INF_8739,@creator_70187,Beauty,Micro,57273,5,Awareness,52454,119,9,14,0.0272,0.0358,22206,796,665,1300.29,1035364.88,176293.52,56979.73,31167.27,264440.53,5041.38,11.91,332.21,3.92,2.92,1,1.284,1.379,0.23
CMP_01545,Brand_630,Food,India,YouTube,INF_7281,@creator_67017,Travel,Macro,106362,4,Traffic,190899,781,189,309,0.004,0.0288,10865,313,219,1647.88,516978.04,235160.99,37458.43,22111.74,294731.16,1543.91,27.13,941.63,1.75,0.75,0,1.163,1.391,0.33
CMP_01546,Brand_141,Tech,EU,YouTube,INF_9443,@creator_81208,Fashion,Nano,3152,5,Awareness,6269,0,7,5,0.0153,0.0458,3162,145,91,1460.94,212770.98,49972.83,10964.44,8243.31,69180.58,11035.34,21.88,477.11,3.08,2.08,1,2.405,1.074,0.655
CMP_01547,Brand_356,Fintech,SEA,Instagram,INF_3419,@creator_99890,Other,Nano,7778,5,Awareness,15448,95,18,4,0.0219,0.0245,5274,129,103,986.51,127671.06,27330.49,5253.9,5684.67,38269.06,2477.28,7.26,296.66,3.34,2.34,1,1.675,1.184,0.646
CMP_01548,Brand_515,D2C,India,YouTube,INF_1028,@creator_87175,Beauty,Nano,1460,1,App Installs,290,45,13,0,0.0315,0.0552,651,36,29,2958.85,107242.22,26698.4,10794.95,6414.51,43907.87,151406.45,67.45,1219.66,2.44,1.44,0,1.847,1.156,0.628
CMP_01549,Brand_742,Fashion,India,YouTube,INF_5309,@creator_17647,Family,Macro,125492,1,Awareness,49805,582,144,212,0.032,0.0647,5191,336,294,2450.68,824712.02,331105.48,61412.1,63535.78,456053.36,9156.78,87.85,1357.3,1.81,0.81,0,2.958,1.136,0.68
CMP_01550,Brand_697,Fitness,India,YouTube,INF_2799,@creator_75927,Tech,Macro,193540,3,Traffic,242521,1100,252,387,0.0194,0.0414,31929,1323,896,1008.81,1334934.83,582161.45,140258.44,96380.24,818800.12,3376.2,25.64,618.9,1.63,0.63,0,2.259,1.236,0.87
CMP_01551,Brand_778,Gaming,EU,Instagram,INF_8561,@creator_45541,Tech,Micro,26962,2,App Installs,9856,132,28,42,0.0214,0.0145,19269,279,223,2358.04,659352.74,197684.79,47658.12,55121.67,300464.59,30485.45,15.59,1076.93,2.19,1.19,0,1.235,1.377,0.776
CMP_01552,Brand_511,Fintech,SEA,TikTok,INF_8115,@creator_12966,Family,Nano,5678,1,Awareness,1400,81,10,0,0.0137,0.0117,14625,171,107,925.82,159197.17,28944.1,7681.75,6083.63,42709.48,30506.77,2.92,249.76,3.73,2.73,1,1.424,1.232,0.822
CMP_01553,Brand_222,Fitness,US,TikTok,INF_2973,@creator_92943,Family,Micro,28803,1,App Installs,6792,263,54,65,0.0265,0.0175,31576,554,387,1636.06,906930.37,209940.69,52852.23,51630.6,314423.51,46293.21,9.96,567.55,2.88,1.88,0,1.299,1.343,0.492
CMP_01554,Brand_957,Fintech,India,Instagram,INF_6293,@creator_71785,Family,Nano,9037,3,Conversions,9134,112,26,0,0.0219,0.0357,1093,39,34,2512.84,99407.36,19391.6,5462.05,4624.47,29478.12,3227.3,26.97,755.85,3.37,2.37,1,1.271,1.291,0.732
CMP_01555,Brand_721,Tech,EU,YouTube,INF_7627,@creator_16977,Family,Nano,4783,4,Awareness,4667,25,0,0,0.0077,0.0394,1092,43,35,2774.0,120910.94,36494.17,6378.97,10549.79,53422.93,11446.95,48.92,1242.39,2.26,1.26,0,2.52,1.283,0.32
CMP_01556,Brand_413,Fitness,India,YouTube,INF_5716,@creator_53790,Tech,Micro,64108,3,Conversions,34811,209,36,104,0.0304,0.005,48600,243,211,2210.15,537365.62,202095.25,59671.49,15262.3,277029.04,7958.09,5.7,1140.04,1.94,0.94,0,2.388,1.245,0.805
CMP_01557,Brand_987,Fashion,India,Instagram,INF_7972,@creator_90854,Travel,Micro,22582,3,Conversions,13986,86,48,51,0.0181,0.0338,10995,372,228,3018.76,1125660.36,214593.0,32151.5,49848.91,296593.41,21206.45,26.98,797.29,3.8,2.8,1,1.518,1.078,0.891
CMP_01558,Brand_452,Fintech,MENA,Instagram,INF_3050,@creator_83989,Fitness,Micro,14759,4,Awareness,14845,15,8,6,0.0202,0.0257,12213,314,193,1222.96,384701.36,102440.26,41984.43,20837.94,165262.64,11132.55,13.53,526.31,2.33,1.33,0,2.104,1.314,0.714
CMP_01559,Brand_599,Fitness,India,Instagram,INF_6605,@creator_39437,Family,Micro,43054,3,Traffic,63225,326,102,133,0.0185,0.0287,4880,140,93,1910.41,267766.57,70608.3,12747.41,8385.69,91741.4,1451.03,18.8,655.3,2.92,1.92,0,2.934,1.28,0.597
CMP_01560,Brand_273,D2C,SEA,TikTok,INF_3593,@creator_15817,Family,Nano,6548,4,Awareness,9866,66,19,19,0.0238,0.0287,2998,86,68,2763.16,240182.14,38993.79,16859.18,10980.56,66833.54,6774.13,22.29,777.13,3.59,2.59,1,2.599,1.09,0.354
CMP_01561,Brand_502,D2C,EU,YouTube,INF_8147,@creator_88251,Family,Nano,1801,5,Awareness,2738,0,0,11,0.0243,0.0376,878,33,21,2118.89,71206.42,28342.02,7894.16,7693.94,43930.12,16044.6,50.03,1331.22,1.62,0.62,0,1.479,1.382,0.847
CMP_01562,Brand_427,Beauty,EU,YouTube,INF_9128,@creator_36457,Fitness,Mega,2351528,5,Conversions,1887679,6510,1614,2421,0.0269,0.027,24842,670,530,2791.01,1870129.47,782437.85,283484.28,241367.93,1307290.05,692.54,52.62,1951.18,1.43,0.43,0,1.299,1.313,0.895
CMP_01563,Brand_989,Fitness,India,YouTube,INF_3170,@creator_22839,Fitness,Macro,542420,3,Awareness,290853,1629,411,591,0.0301,0.0155,86751,1345,1066,1452.37,1954096.73,593616.29,108734.16,113808.4,816158.84,2806.09,9.41,606.81,2.39,1.39,0,2.549,1.072,0.366
CMP_01564,Brand_254,Gaming,US,Instagram,INF_6697,@creator_46350,Beauty,Micro,28138,3,Conversions,27066,121,59,55,0.0334,0.0249,17198,428,314,1780.86,763259.63,217350.91,42166.32,39481.83,298999.05,11047.04,17.39,698.6,2.55,1.55,0,2.178,1.153,0.426
CMP_01565,Brand_801,Gaming,India,YouTube,INF_3209,@creator_55182,Family,Nano,4940,5,Conversions,3709,51,2,0,0.0112,0.0208,3467,72,57,832.9,60201.81,17812.36,5055.85,1519.01,24387.21,6575.15,7.03,338.71,2.47,1.47,0,2.533,1.315,0.49
CMP_01566,Brand_260,Tech,India,Instagram,INF_7824,@creator_24630,Travel,Nano,7789,5,App Installs,14322,70,2,47,0.018,0.0426,3541,151,95,1373.33,207390.62,50502.44,10426.03,13437.81,74366.28,5192.45,21.0,492.49,2.79,1.79,0,2.097,1.368,0.494
CMP_01567,Brand_198,Fintech,MENA,Instagram,INF_3433,@creator_60342,Beauty,Micro,20636,2,Traffic,14099,98,30,39,0.0039,0.0403,6956,280,250,1311.69,367861.98,138957.74,48161.67,36379.6,223499.01,15852.12,32.13,798.21,1.65,0.65,0,2.925,1.301,0.592
CMP_01568,Brand_802,Beauty,India,Instagram,INF_5874,@creator_34298,Food,Micro,17055,4,Conversions,22661,0,30,46,0.0185,0.0239,12069,288,245,2893.83,833522.58,187892.55,41216.96,30167.57,259277.08,11441.56,21.48,900.27,3.21,2.21,1,2.05,1.257,0.803
CMP_01569,Brand_235,Fashion,US,YouTube,INF_5246,@creator_65085,Food,Macro,617228,5,Conversions,960756,1005,253,381,0.0163,0.028,32482,910,815,1576.12,1435252.74,456420.06,76956.44,111167.7,644544.2,670.87,19.84,708.29,2.23,1.23,0,1.567,1.276,0.462
CMP_01570,Brand_344,Gaming,India,YouTube,INF_1614,@creator_41930,Other,Nano,3849,2,Traffic,2066,0,0,12,0.0183,0.0353,2662,94,57,1524.45,144113.43,47799.71,14640.36,4840.84,67280.91,32565.79,25.27,715.75,2.14,1.14,0,2.296,1.23,1.09
CMP_01571,Brand_955,Fitness,SEA,YouTube,INF_9230,@creator_35325,Family,Macro,420282,2,Awareness,161772,1442,364,544,0.003,0.0281,14853,418,353,2049.78,858755.5,424955.72,159710.57,32018.95,616685.23,3812.06,41.52,1475.32,1.39,0.39,0,1.866,1.106,0.487
CMP_01572,Brand_925,Beauty,India,Instagram,INF_5389,@creator_94182,Tech,Nano,1297,4,Traffic,2117,0,5,0,0.014,0.0268,2943,79,48,3163.29,250240.88,46560.24,16338.78,6392.79,69291.81,32731.13,23.54,877.11,3.61,2.61,1,2.504,1.326,0.309
CMP_01573,Brand_620,Tech,India,Instagram,INF_2359,@creator_60408,Beauty,Micro,68096,4,Awareness,73124,185,51,47,0.016,0.0268,5895,158,97,2714.24,429075.26,105928.72,41514.96,33614.82,181058.5,2476.05,30.71,1145.94,2.37,1.37,0,2.318,1.146,0.372
CMP_01574,Brand_117,Fitness,India,YouTube,INF_6788,@creator_42686,Other,Nano,2700,4,Awareness,4868,0,0,0,0.0198,0.0082,8195,67,45,1841.52,124752.26,40399.98,14634.98,4722.06,59757.01,12275.48,7.29,891.9,2.09,1.09,0,1.927,1.387,1.044
CMP_01575,Brand_378,D2C,US,Instagram,INF_2530,@creator_13813,Fashion,Micro,41075,2,Awareness,13131,81,1,8,0.029,0.0141,14817,209,140,3484.74,729408.08,186642.66,56202.98,57830.65,300676.29,22898.2,20.29,1438.64,2.43,1.43,0,2.863,1.173,0.457
CMP_01576,Brand_302,Fintech,US,Instagram,INF_9791,@creator_69766,Beauty,Micro,46965,4,Awareness,29299,94,9,44,0.008,0.035,11527,404,267,2263.72,915936.44,191485.09,58148.39,34858.58,284492.06,9709.96,24.68,704.19,3.22,2.22,1,2.571,1.398,0.704
CMP_01577,Brand_615,Fitness,SEA,Instagram,INF_4276,@creator_75815,Other,Macro,404028,3,Awareness,488803,3750,922,1378,0.0179,0.0266,29870,796,515,1917.93,1527528.52,376440.46,153720.02,100296.38,630456.86,1289.8,21.11,792.03,2.42,1.42,0,2.744,1.128,0.742
CMP_01578,Brand_216,Gaming,EU,Instagram,INF_5790,@creator_92720,Other,Micro,58193,2,Awareness,19069,190,64,71,0.003,0.0267,6547,175,130,1347.04,235867.5,77625.0,11200.54,5383.94,94209.49,4940.45,14.39,538.34,2.5,1.5,0,2.465,1.323,0.579
CMP_01579,Brand_432,Tech,EU,Instagram,INF_7131,@creator_68457,Beauty,Nano,4677,4,Conversions,9344,0,12,26,0.0239,0.005,5400,27,17,2784.93,77201.51,18401.38,3134.85,3906.29,25442.51,2722.87,4.71,942.32,3.03,2.03,1,2.715,1.333,0.767
CMP_01580,Brand_780,Food,EU,Instagram,INF_8127,@creator_20637,Other,Nano,2914,2,Conversions,2105,33,7,0,0.0255,0.0488,4260,208,138,942.26,196737.03,50361.0,16850.07,5285.82,72496.88,34440.33,17.02,348.54,2.71,1.71,0,1.745,1.237,1.028
CMP_01581,Brand_206,Fintech,India,Instagram,INF_2347,@creator_89171,Travel,Nano,2755,2,Awareness,2396,0,10,0,0.003,0.005,21400,107,80,1318.24,141203.38,35746.92,6795.98,5814.01,48356.92,20182.35,2.26,451.93,2.92,1.92,0,1.834,1.2,0.619
CMP_01582,Brand_723,Food,India,Instagram,INF_9251,@creator_22864,Beauty,Nano,8347,2,Awareness,6745,23,6,19,0.0226,0.0347,1383,48,37,1775.24,86444.27,22121.75,4029.51,4903.19,31054.45,4604.07,22.45,646.97,2.78,1.78,0,1.803,1.249,0.672
CMP_01583,Brand_509,Beauty,US,YouTube,INF_1516,@creator_72233,Food,Nano,2672,4,Traffic,4023,77,16,0,0.0286,0.0155,2058,32,22,1671.96,54866.66,23526.3,5016.47,2900.99,31443.76,7816.0,15.28,982.62,1.74,0.74,0,2.623,1.335,0.995
CMP_01584,Brand_342,Fintech,India,Instagram,INF_2367,@creator_87415,Beauty,Micro,15608,5,Conversions,25283,69,24,23,0.0033,0.0205,42649,876,568,1133.49,993143.67,201218.4,66794.13,52513.22,320525.75,12677.52,7.52,365.9,3.1,2.1,1,1.644,1.326,0.892
CMP_01585,Brand_246,Fintech,EU,TikTok,INF_2643,@creator_85756,Other,Macro,191596,2,Conversions,146037,2351,604,867,0.0131,0.0436,38703,1688,1036,988.76,1669228.93,385702.7,118989.05,51547.1,556238.85,3808.89,14.37,329.53,3.0,2.0,1,2.985,1.308,0.547
CMP_01586,Brand_463,D2C,India,YouTube,INF_8178,@creator_92931,Fashion,Micro,19572,4,Awareness,12361,0,20,0,0.0162,0.0638,3199,204,141,2082.97,426502.14,191403.59,30961.23,47177.68,269542.5,21805.88,84.26,1321.29,1.58,0.58,0,1.47,1.219,0.792
CMP_01587,Brand_535,Tech,India,Instagram,INF_8089,@creator_97679,Beauty,Micro,33132,2,Conversions,27629,354,101,118,0.0309,0.0309,8716,269,225,1063.51,286886.27,56809.35,23678.94,7323.87,87812.16,3178.26,10.07,326.44,3.27,2.27,1,1.274,1.252,0.483
CMP_01588,Brand_238,Food,India,TikTok,INF_9054,@creator_63334,Fashion,Macro,227886,2,Traffic,135667,1987,493,793,0.025,0.0269,58357,1570,1039,1592.46,2500527.23,557043.12,234516.26,44441.34,836000.72,6162.15,14.33,532.48,2.99,1.99,0,1.52,1.097,0.504
CMP_01589,Brand_117,Fashion,India,Instagram,INF_1162,@creator_63024,Beauty,Micro,12327,4,Conversions,24304,104,18,22,0.0043,0.0286,6158,176,117,2908.94,512018.27,181623.63,56789.99,39468.22,277881.84,11433.58,45.13,1578.87,1.84,0.84,0,1.934,1.232,1.054
CMP_01590,Brand_179,Fitness,MENA,Instagram,INF_1197,@creator_60417,Other,Micro,69106,3,Conversions,83900,379,76,121,0.0278,0.0067,34292,230,145,1062.3,244961.54,76015.42,20766.24,7715.47,104497.13,1245.5,3.05,454.34,2.34,1.34,0,2.081,1.057,1.044
CMP_01591,Brand_788,Fashion,US,Instagram,INF_2071,@creator_35726,Tech,Macro,814304,3,Awareness,953947,3930,1019,1503,0.0118,0.023,63485,1458,1137,1562.39,2279268.66,583503.13,241977.01,85053.96,910534.1,954.49,14.34,624.51,2.5,1.5,0,2.868,1.127,0.377
CMP_01592,Brand_282,Beauty,India,TikTok,INF_5543,@creator_86679,Fashion,Micro,14839,1,Traffic,4111,87,17,5,0.0281,0.0108,10417,112,95,2653.7,298490.18,109552.73,41452.01,8575.58,159580.32,38817.88,15.32,1424.82,1.87,0.87,0,1.587,1.1,0.321
CMP_01593,Brand_602,Beauty,India,Instagram,INF_5899,@creator_47302,Other,Micro,62782,4,Awareness,72203,470,112,155,0.0451,0.0356,7476,266,223,2222.17,592814.49,131649.93,37985.06,26227.67,195862.65,2712.67,26.2,736.33,3.03,2.03,1,2.726,1.353,0.437
CMP_01594,Brand_636,Fitness,India,Instagram,INF_3294,@creator_86040,Fashion,Nano,1391,1,Awareness,406,0,5,17,0.0225,0.0376,2260,85,67,1454.24,123731.96,26206.02,6862.97,2186.84,35255.83,86837.03,15.6,414.77,3.51,2.51,1,2.659,1.059,0.748
CMP_01595,Brand_325,D2C,India,Instagram,INF_5838,@creator_72735,Travel,Nano,5776,4,Awareness,6352,83,7,3,0.0181,0.0387,388,15,9,4155.95,65885.05,16315.04,3601.46,1829.24,21745.74,3423.45,56.05,1449.72,3.03,2.03,1,1.99,1.172,0.946
CMP_01596,Brand_349,Gaming,India,TikTok,INF_4820,@creator_91212,Fitness,Macro,149109,2,Awareness,82951,741,205,293,0.0273,0.0429,81138,3483,2602,500.0,1741952.6,418166.56,78553.33,101142.71,597862.59,7207.42,7.37,171.65,2.91,1.91,0,1.717,1.181,0.603
CMP_01597,Brand_967,Tech,India,Instagram,INF_3210,@creator_86363,Family,Macro,246608,5,Traffic,561656,3102,764,1138,0.005,0.0579,16078,931,705,1796.4,1672760.23,454434.9,132145.07,103828.04,690408.01,1229.24,42.94,741.58,2.42,1.42,0,1.843,1.196,0.817
CMP_01598,Brand_460,Fitness,US,Instagram,INF_8909,@creator_80039,Fashion,Micro,51559,5,Awareness,58720,106,20,59,0.023,0.037,7215,267,239,1340.64,358978.13,96459.72,18311.02,9321.14,124091.88,2113.28,17.2,464.76,2.89,1.89,0,2.265,1.269,0.371
CMP_01599,Brand_463,Beauty,US,Instagram,INF_4867,@creator_90773,Food,Nano,5328,4,Conversions,7074,42,11,0,0.0212,0.0469,5670,266,205,777.99,207258.01,46027.88,13570.53,6013.93,65612.35,9275.14,11.57,246.66,3.16,2.16,1,1.403,1.148,0.635
CMP_01600,Brand_927,Food,MENA,YouTube,INF_2448,@creator_34587,Travel,Macro,127455,5,Awareness,140116,589,135,199,0.0356,0.0116,50728,590,482,1295.81,764628.26,381448.98,129880.5,79078.64,590408.12,4213.71,11.64,1000.69,1.3,0.3,0,1.119,1.347,1.159
CMP_01601,Brand_168,Beauty,India,YouTube,INF_5182,@creator_10890,Tech,Micro,26551,3,Traffic,20787,78,21,4,0.0241,0.0176,29114,511,444,1123.16,573971.67,195130.86,40673.5,16432.32,252236.68,12134.35,8.66,493.61,2.28,1.28,0,1.139,1.264,1.14
CMP_01602,Brand_226,D2C,India,YouTube,INF_7400,@creator_28947,Fashion,Nano,7068,4,Traffic,7214,69,0,11,0.0222,0.0335,687,23,14,2396.9,55637.59,18771.45,3707.72,5186.46,27665.63,3834.99,40.27,1202.85,2.01,1.01,0,2.804,1.144,0.739
CMP_01603,Brand_618,Fashion,India,Instagram,INF_6783,@creator_68651,Food,Nano,1861,5,Awareness,4370,0,6,0,0.0187,0.0245,2405,59,37,1896.68,113787.71,31908.78,4578.26,5596.13,42083.17,9630.02,17.5,713.27,2.7,1.7,0,1.39,1.084,0.689
CMP_01604,Brand_924,Beauty,US,YouTube,INF_3404,@creator_25148,Fitness,Nano,5543,3,Traffic,5898,39,15,0,0.0446,0.0435,966,42,26,2356.21,99632.74,28236.6,7661.98,4430.13,40328.71,6837.69,41.75,960.21,2.47,1.47,0,2.642,1.131,0.825
CMP_01605,Brand_936,Food,EU,Instagram,INF_9178,@creator_90605,Other,Macro,122199,4,Awareness,162504,1253,331,509,0.0166,0.036,31768,1143,725,1557.26,1780593.67,367702.87,92735.34,104002.64,564440.85,3473.4,17.77,493.82,3.15,2.15,1,1.883,1.144,0.527
CMP_01606,Brand_642,Beauty,SEA,Instagram,INF_4470,@creator_66522,Family,Micro,41384,4,Conversions,76921,640,152,223,0.0184,0.0445,5887,262,196,3159.22,829011.36,168850.34,34842.45,33553.2,237245.99,3084.28,40.3,905.52,3.49,2.49,1,2.487,1.109,0.875
CMP_01607,Brand_239,Food,India,Instagram,INF_6031,@creator_75341,Other,Micro,18250,2,Awareness,11961,195,42,74,0.0249,0.05,8614,431,277,1476.04,637563.7,170856.49,48120.84,28650.03,247627.36,20702.9,28.75,574.54,2.57,1.57,0,2.326,1.365,0.774
CMP_01608,Brand_675,Tech,India,Instagram,INF_4089,@creator_86299,Family,Nano,3151,5,Conversions,6035,0,0,6,0.034,0.0217,5166,112,95,1719.15,192997.94,48212.58,19072.0,7901.24,75185.82,12458.3,14.55,671.3,2.57,1.57,0,1.104,1.295,0.429
CMP_01609,Brand_892,Fitness,India,Instagram,INF_6495,@creator_96135,Tech,Nano,3356,2,Awareness,2973,0,13,21,0.0358,0.0603,1542,93,74,2080.17,195532.25,48873.4,9592.49,4638.06,63103.95,21225.68,40.92,678.54,3.1,2.1,1,2.762,1.18,0.676
CMP_01610,Brand_416,Gaming,India,YouTube,INF_5866,@creator_95862,Fashion,Micro,10302,2,Traffic,9998,61,26,35,0.0234,0.0376,8543,321,263,1597.58,513200.41,193240.17,81982.25,38009.02,313231.45,31329.41,36.67,975.8,1.64,0.64,0,1.947,1.341,0.738
CMP_01611,Brand_431,Tech,EU,Instagram,INF_1752,@creator_49702,Food,Mega,1486606,2,Traffic,1020335,12903,3226,4834,0.0304,0.0139,872825,12146,10191,541.05,6571941.38,1674284.26,469369.54,210253.3,2353907.1,2306.99,2.7,193.8,2.79,1.79,0,2.926,1.36,0.532
